,datasetId,startTime,endTime,value
6481,244,2018-09-28T01:00:00.000Z,2018-09-28T02:00:00.000Z,44.14
6482,244,2018-09-28T02:00:00.000Z,2018-09-28T03:00:00.000Z,44.14
6483,244,2018-09-28T03:00:00.000Z,2018-09-28T04:00:00.000Z,47.14
6484,244,2018-09-28T04:00:00.000Z,2018-09-28T05:00:00.000Z,61.34
6485,244,2018-09-28T05:00:00.000Z,2018-09-28T06:00:00.000Z,70.46999
6486,244,2018-09-28T06:00:00.000Z,2018-09-28T07:00:00.000Z,89.0
6487,244,2018-09-28T07:00:00.000Z,2018-09-28T08:00:00.000Z,71.18999
6488,244,2018-09-28T08:00:00.000Z,2018-09-28T09:00:00.000Z,70.60999
6489,244,2018-09-28T09:00:00.000Z,2018-09-28T10:00:00.000Z,71.9
6490,244,2018-09-28T10:00:00.000Z,2018-09-28T11:00:00.000Z,71.87999
6491,244,2018-09-28T11:00:00.000Z,2018-09-28T12:00:00.000Z,63.14999
6492,244,2018-09-28T12:00:00.000Z,2018-09-28T13:00:00.000Z,57.90999
6493,244,2018-09-28T13:00:00.000Z,2018-09-28T14:00:00.000Z,80.0
6494,244,2018-09-28T14:00:00.000Z,2018-09-28T15:00:00.000Z,76.0
6495,244,2018-09-28T15:00:00.000Z,2018-09-28T16:00:00.000Z,62.42
6496,244,2018-09-28T16:00:00.000Z,2018-09-28T17:00:00.000Z,149.0
6497,244,2018-09-28T17:00:00.000Z,2018-09-28T18:00:00.000Z,250.0
6498,244,2018-09-28T18:00:00.000Z,2018-09-28T19:00:00.000Z,80.0
6499,244,2018-09-28T19:00:00.000Z,2018-09-28T20:00:00.000Z,65.0
6500,244,2018-09-28T20:00:00.000Z,2018-09-28T21:00:00.000Z,76.0
6501,244,2018-09-28T21:00:00.000Z,2018-09-28T22:00:00.000Z,68.79999
6502,244,2018-09-28T22:00:00.000Z,2018-09-28T23:00:00.000Z,50.0
6503,244,2018-09-28T23:00:00.000Z,2018-09-29T00:00:00.000Z,49.64
6504,244,2018-09-29T00:00:00.000Z,2018-09-29T01:00:00.000Z,46.0
6505,244,2018-09-29T01:00:00.000Z,2018-09-29T02:00:00.000Z,46.0
6506,244,2018-09-29T02:00:00.000Z,2018-09-29T03:00:00.000Z,46.0
6507,244,2018-09-29T03:00:00.000Z,2018-09-29T04:00:00.000Z,43.31
6508,244,2018-09-29T04:00:00.000Z,2018-09-29T05:00:00.000Z,47.1
6509,244,2018-09-29T05:00:00.000Z,2018-09-29T06:00:00.000Z,49.89999
6510,244,2018-09-29T06:00:00.000Z,2018-09-29T07:00:00.000Z,52.40999
6511,244,2018-09-29T07:00:00.000Z,2018-09-29T08:00:00.000Z,54.93999
6512,244,2018-09-29T08:00:00.000Z,2018-09-29T09:00:00.000Z,53.35
6513,244,2018-09-29T09:00:00.000Z,2018-09-29T10:00:00.000Z,51.07999
6514,244,2018-09-29T10:00:00.000Z,2018-09-29T11:00:00.000Z,48.90999
6515,244,2018-09-29T11:00:00.000Z,2018-09-29T12:00:00.000Z,44.11999
6516,244,2018-09-29T12:00:00.000Z,2018-09-29T13:00:00.000Z,43.82999
6517,244,2018-09-29T13:00:00.000Z,2018-09-29T14:00:00.000Z,43.79999
6518,244,2018-09-29T14:00:00.000Z,2018-09-29T15:00:00.000Z,44.11999
6519,244,2018-09-29T15:00:00.000Z,2018-09-29T16:00:00.000Z,46.11999
6520,244,2018-09-29T16:00:00.000Z,2018-09-29T17:00:00.000Z,80.0
6521,244,2018-09-29T17:00:00.000Z,2018-09-29T18:00:00.000Z,67.0
6522,244,2018-09-29T18:00:00.000Z,2018-09-29T19:00:00.000Z,41.71999
6523,244,2018-09-29T19:00:00.000Z,2018-09-29T20:00:00.000Z,37.40999
6524,244,2018-09-29T20:00:00.000Z,2018-09-29T21:00:00.000Z,57.0
6525,244,2018-09-29T21:00:00.000Z,2018-09-29T22:00:00.000Z,43.0
6526,244,2018-09-29T22:00:00.000Z,2018-09-29T23:00:00.000Z,25.89
6527,244,2018-09-29T23:00:00.000Z,2018-09-30T00:00:00.000Z,26.89
6528,244,2018-09-30T00:00:00.000Z,2018-09-30T01:00:00.000Z,41.2
6529,244,2018-09-30T01:00:00.000Z,2018-09-30T02:00:00.000Z,41.2
6530,244,2018-09-30T02:00:00.000Z,2018-09-30T03:00:00.000Z,38.79999
6531,244,2018-09-30T03:00:00.000Z,2018-09-30T04:00:00.000Z,38.79999
6532,244,2018-09-30T04:00:00.000Z,2018-09-30T05:00:00.000Z,38.79999
6533,244,2018-09-30T05:00:00.000Z,2018-09-30T06:00:00.000Z,41.18
6534,244,2018-09-30T06:00:00.000Z,2018-09-30T07:00:00.000Z,35.64999
6535,244,2018-09-30T07:00:00.000Z,2018-09-30T08:00:00.000Z,40.0
6536,244,2018-09-30T08:00:00.000Z,2018-09-30T09:00:00.000Z,49.79999
6537,244,2018-09-30T09:00:00.000Z,2018-09-30T10:00:00.000Z,46.79999
6538,244,2018-09-30T10:00:00.000Z,2018-09-30T11:00:00.000Z,38.79999
6539,244,2018-09-30T11:00:00.000Z,2018-09-30T12:00:00.000Z,30.03999
6540,244,2018-09-30T12:00:00.000Z,2018-09-30T13:00:00.000Z,30.78
6541,244,2018-09-30T13:00:00.000Z,2018-09-30T14:00:00.000Z,34.75
6542,244,2018-09-30T14:00:00.000Z,2018-09-30T15:00:00.000Z,39.11999
6543,244,2018-09-30T15:00:00.000Z,2018-09-30T16:00:00.000Z,43.0
6544,244,2018-09-30T16:00:00.000Z,2018-09-30T17:00:00.000Z,45.18999
6545,244,2018-09-30T17:00:00.000Z,2018-09-30T18:00:00.000Z,46.78999
6546,244,2018-09-30T18:00:00.000Z,2018-09-30T19:00:00.000Z,45.36999
6547,244,2018-09-30T19:00:00.000Z,2018-09-30T20:00:00.000Z,43.79999
6548,244,2018-09-30T20:00:00.000Z,2018-09-30T21:00:00.000Z,44.28999
6549,244,2018-09-30T21:00:00.000Z,2018-09-30T22:00:00.000Z,41.14
6550,244,2018-09-30T22:00:00.000Z,2018-09-30T23:00:00.000Z,42.32
6551,244,2018-09-30T23:00:00.000Z,2018-10-01T00:00:00.000Z,42.35
6552,244,2018-10-01T00:00:00.000Z,2018-10-01T01:00:00.000Z,42.39999
6553,244,2018-10-01T01:00:00.000Z,2018-10-01T02:00:00.000Z,42.60999
6554,244,2018-10-01T02:00:00.000Z,2018-10-01T03:00:00.000Z,42.97999
6555,244,2018-10-01T03:00:00.000Z,2018-10-01T04:00:00.000Z,44.28999
6556,244,2018-10-01T04:00:00.000Z,2018-10-01T05:00:00.000Z,45.96
6557,244,2018-10-01T05:00:00.000Z,2018-10-01T06:00:00.000Z,50.82999
6558,244,2018-10-01T06:00:00.000Z,2018-10-01T07:00:00.000Z,52.29999
6559,244,2018-10-01T07:00:00.000Z,2018-10-01T08:00:00.000Z,51.92
6560,244,2018-10-01T08:00:00.000Z,2018-10-01T09:00:00.000Z,53.35999
6561,244,2018-10-01T09:00:00.000Z,2018-10-01T10:00:00.000Z,54.75999
6562,244,2018-10-01T10:00:00.000Z,2018-10-01T11:00:00.000Z,54.02
6563,244,2018-10-01T11:00:00.000Z,2018-10-01T12:00:00.000Z,51.97999
6564,244,2018-10-01T12:00:00.000Z,2018-10-01T13:00:00.000Z,49.97999
6565,244,2018-10-01T13:00:00.000Z,2018-10-01T14:00:00.000Z,49.97999
6566,244,2018-10-01T14:00:00.000Z,2018-10-01T15:00:00.000Z,49.03999
6567,244,2018-10-01T15:00:00.000Z,2018-10-01T16:00:00.000Z,49.99
6568,244,2018-10-01T16:00:00.000Z,2018-10-01T17:00:00.000Z,51.92
6569,244,2018-10-01T17:00:00.000Z,2018-10-01T18:00:00.000Z,53.29999
6570,244,2018-10-01T18:00:00.000Z,2018-10-01T19:00:00.000Z,47.00999
6571,244,2018-10-01T19:00:00.000Z,2018-10-01T20:00:00.000Z,46.65999
6572,244,2018-10-01T20:00:00.000Z,2018-10-01T21:00:00.000Z,44.93
6573,244,2018-10-01T21:00:00.000Z,2018-10-01T22:00:00.000Z,42.5
6574,244,2018-10-01T22:00:00.000Z,2018-10-01T23:00:00.000Z,46.6
6575,244,2018-10-01T23:00:00.000Z,2018-10-02T00:00:00.000Z,46.56
6576,244,2018-10-02T00:00:00.000Z,2018-10-02T01:00:00.000Z,46.56
6577,244,2018-10-02T01:00:00.000Z,2018-10-02T02:00:00.000Z,46.56
6578,244,2018-10-02T02:00:00.000Z,2018-10-02T03:00:00.000Z,46.56
6579,244,2018-10-02T03:00:00.000Z,2018-10-02T04:00:00.000Z,72.0
6580,244,2018-10-02T04:00:00.000Z,2018-10-02T05:00:00.000Z,799.0
6581,244,2018-10-02T05:00:00.000Z,2018-10-02T06:00:00.000Z,699.0
6582,244,2018-10-02T06:00:00.000Z,2018-10-02T07:00:00.000Z,699.0
6583,244,2018-10-02T07:00:00.000Z,2018-10-02T08:00:00.000Z,55.56
6584,244,2018-10-02T08:00:00.000Z,2018-10-02T09:00:00.000Z,55.95
6585,244,2018-10-02T09:00:00.000Z,2018-10-02T10:00:00.000Z,55.93999
6586,244,2018-10-02T10:00:00.000Z,2018-10-02T11:00:00.000Z,250.0
6587,244,2018-10-02T11:00:00.000Z,2018-10-02T12:00:00.000Z,250.0
6588,244,2018-10-02T12:00:00.000Z,2018-10-02T13:00:00.000Z,68.79999
6589,244,2018-10-02T13:00:00.000Z,2018-10-02T14:00:00.000Z,68.79999
6590,244,2018-10-02T14:00:00.000Z,2018-10-02T15:00:00.000Z,68.79999
6591,244,2018-10-02T15:00:00.000Z,2018-10-02T16:00:00.000Z,51.95
6592,244,2018-10-02T16:00:00.000Z,2018-10-02T17:00:00.000Z,999.0
6593,244,2018-10-02T17:00:00.000Z,2018-10-02T18:00:00.000Z,999.0
6594,244,2018-10-02T18:00:00.000Z,2018-10-02T19:00:00.000Z,70.0
6595,244,2018-10-02T19:00:00.000Z,2018-10-02T20:00:00.000Z,50.0
6596,244,2018-10-02T20:00:00.000Z,2018-10-02T21:00:00.000Z,48.35999
6597,244,2018-10-02T21:00:00.000Z,2018-10-02T22:00:00.000Z,42.6
6598,244,2018-10-02T22:00:00.000Z,2018-10-02T23:00:00.000Z,48.71
6599,244,2018-10-02T23:00:00.000Z,2018-10-03T00:00:00.000Z,48.71
6600,244,2018-10-03T00:00:00.000Z,2018-10-03T01:00:00.000Z,48.15999
6601,244,2018-10-03T01:00:00.000Z,2018-10-03T02:00:00.000Z,39.14
6602,244,2018-10-03T02:00:00.000Z,2018-10-03T03:00:00.000Z,45.0
6603,244,2018-10-03T03:00:00.000Z,2018-10-03T04:00:00.000Z,45.0
6604,244,2018-10-03T04:00:00.000Z,2018-10-03T05:00:00.000Z,55.0
6605,244,2018-10-03T05:00:00.000Z,2018-10-03T06:00:00.000Z,55.06
6606,244,2018-10-03T06:00:00.000Z,2018-10-03T07:00:00.000Z,57.99
6607,244,2018-10-03T07:00:00.000Z,2018-10-03T08:00:00.000Z,61.06
6608,244,2018-10-03T08:00:00.000Z,2018-10-03T09:00:00.000Z,61.21
6609,244,2018-10-03T09:00:00.000Z,2018-10-03T10:00:00.000Z,63.07999
6610,244,2018-10-03T10:00:00.000Z,2018-10-03T11:00:00.000Z,61.09
6611,244,2018-10-03T11:00:00.000Z,2018-10-03T12:00:00.000Z,53.86999
6612,244,2018-10-03T12:00:00.000Z,2018-10-03T13:00:00.000Z,52.96
6613,244,2018-10-03T13:00:00.000Z,2018-10-03T14:00:00.000Z,51.95
6614,244,2018-10-03T14:00:00.000Z,2018-10-03T15:00:00.000Z,52.1
6615,244,2018-10-03T15:00:00.000Z,2018-10-03T16:00:00.000Z,51.96999
6616,244,2018-10-03T16:00:00.000Z,2018-10-03T17:00:00.000Z,62.47999
6617,244,2018-10-03T17:00:00.000Z,2018-10-03T18:00:00.000Z,65.65
6618,244,2018-10-03T18:00:00.000Z,2018-10-03T19:00:00.000Z,65.65
6619,244,2018-10-03T19:00:00.000Z,2018-10-03T20:00:00.000Z,53.79999
6620,244,2018-10-03T20:00:00.000Z,2018-10-03T21:00:00.000Z,54.0
6621,244,2018-10-03T21:00:00.000Z,2018-10-03T22:00:00.000Z,49.24
6622,244,2018-10-03T22:00:00.000Z,2018-10-03T23:00:00.000Z,49.22999
6623,244,2018-10-03T23:00:00.000Z,2018-10-04T00:00:00.000Z,49.22999
6624,244,2018-10-04T00:00:00.000Z,2018-10-04T01:00:00.000Z,50.28999
6625,244,2018-10-04T01:00:00.000Z,2018-10-04T02:00:00.000Z,52.93999
6626,244,2018-10-04T02:00:00.000Z,2018-10-04T03:00:00.000Z,54.5
6627,244,2018-10-04T03:00:00.000Z,2018-10-04T04:00:00.000Z,56.0
6628,244,2018-10-04T04:00:00.000Z,2018-10-04T05:00:00.000Z,76.0
6629,244,2018-10-04T05:00:00.000Z,2018-10-04T06:00:00.000Z,107.3
6630,244,2018-10-04T06:00:00.000Z,2018-10-04T07:00:00.000Z,107.3
6631,244,2018-10-04T07:00:00.000Z,2018-10-04T08:00:00.000Z,107.3
6632,244,2018-10-04T08:00:00.000Z,2018-10-04T09:00:00.000Z,93.87999
6633,244,2018-10-04T09:00:00.000Z,2018-10-04T10:00:00.000Z,75.34
6634,244,2018-10-04T10:00:00.000Z,2018-10-04T11:00:00.000Z,63.04999
6635,244,2018-10-04T11:00:00.000Z,2018-10-04T12:00:00.000Z,58.0
6636,244,2018-10-04T12:00:00.000Z,2018-10-04T13:00:00.000Z,58.0
6637,244,2018-10-04T13:00:00.000Z,2018-10-04T14:00:00.000Z,57.60999
6638,244,2018-10-04T14:00:00.000Z,2018-10-04T15:00:00.000Z,62.82
6639,244,2018-10-04T15:00:00.000Z,2018-10-04T16:00:00.000Z,60.46
6640,244,2018-10-04T16:00:00.000Z,2018-10-04T17:00:00.000Z,73.01
6641,244,2018-10-04T17:00:00.000Z,2018-10-04T18:00:00.000Z,68.56999
6642,244,2018-10-04T18:00:00.000Z,2018-10-04T19:00:00.000Z,53.29999
6643,244,2018-10-04T19:00:00.000Z,2018-10-04T20:00:00.000Z,48.03999
6644,244,2018-10-04T20:00:00.000Z,2018-10-04T21:00:00.000Z,46.64999
6645,244,2018-10-04T21:00:00.000Z,2018-10-04T22:00:00.000Z,43.67
6646,244,2018-10-04T22:00:00.000Z,2018-10-04T23:00:00.000Z,45.25999
6647,244,2018-10-04T23:00:00.000Z,2018-10-05T00:00:00.000Z,42.46999
6648,244,2018-10-05T00:00:00.000Z,2018-10-05T01:00:00.000Z,40.64
6649,244,2018-10-05T01:00:00.000Z,2018-10-05T02:00:00.000Z,41.06
6650,244,2018-10-05T02:00:00.000Z,2018-10-05T03:00:00.000Z,42.45
6651,244,2018-10-05T03:00:00.000Z,2018-10-05T04:00:00.000Z,46.07
6652,244,2018-10-05T04:00:00.000Z,2018-10-05T05:00:00.000Z,48.64
6653,244,2018-10-05T05:00:00.000Z,2018-10-05T06:00:00.000Z,51.13
6654,244,2018-10-05T06:00:00.000Z,2018-10-05T07:00:00.000Z,52.47999
6655,244,2018-10-05T07:00:00.000Z,2018-10-05T08:00:00.000Z,52.49
6656,244,2018-10-05T08:00:00.000Z,2018-10-05T09:00:00.000Z,52.88
6657,244,2018-10-05T09:00:00.000Z,2018-10-05T10:00:00.000Z,51.32
6658,244,2018-10-05T10:00:00.000Z,2018-10-05T11:00:00.000Z,51.95
6659,244,2018-10-05T11:00:00.000Z,2018-10-05T12:00:00.000Z,50.96
6660,244,2018-10-05T12:00:00.000Z,2018-10-05T13:00:00.000Z,48.24
6661,244,2018-10-05T13:00:00.000Z,2018-10-05T14:00:00.000Z,48.5
6662,244,2018-10-05T14:00:00.000Z,2018-10-05T15:00:00.000Z,52.88
6663,244,2018-10-05T15:00:00.000Z,2018-10-05T16:00:00.000Z,51.2
6664,244,2018-10-05T16:00:00.000Z,2018-10-05T17:00:00.000Z,53.81
6665,244,2018-10-05T17:00:00.000Z,2018-10-05T18:00:00.000Z,53.03999
6666,244,2018-10-05T18:00:00.000Z,2018-10-05T19:00:00.000Z,48.07999
6667,244,2018-10-05T19:00:00.000Z,2018-10-05T20:00:00.000Z,47.63
6668,244,2018-10-05T20:00:00.000Z,2018-10-05T21:00:00.000Z,46.47999
6669,244,2018-10-05T21:00:00.000Z,2018-10-05T22:00:00.000Z,44.40999
6670,244,2018-10-05T22:00:00.000Z,2018-10-05T23:00:00.000Z,44.89
6671,244,2018-10-05T23:00:00.000Z,2018-10-06T00:00:00.000Z,43.46999
6672,244,2018-10-06T00:00:00.000Z,2018-10-06T01:00:00.000Z,43.39
6673,244,2018-10-06T01:00:00.000Z,2018-10-06T02:00:00.000Z,43.35
6674,244,2018-10-06T02:00:00.000Z,2018-10-06T03:00:00.000Z,43.85
6675,244,2018-10-06T03:00:00.000Z,2018-10-06T04:00:00.000Z,44.25999
6676,244,2018-10-06T04:00:00.000Z,2018-10-06T05:00:00.000Z,44.39999
6677,244,2018-10-06T05:00:00.000Z,2018-10-06T06:00:00.000Z,45.99
6678,244,2018-10-06T06:00:00.000Z,2018-10-06T07:00:00.000Z,47.21
6679,244,2018-10-06T07:00:00.000Z,2018-10-06T08:00:00.000Z,54.0
6680,244,2018-10-06T08:00:00.000Z,2018-10-06T09:00:00.000Z,54.0
6681,244,2018-10-06T09:00:00.000Z,2018-10-06T10:00:00.000Z,54.0
6682,244,2018-10-06T10:00:00.000Z,2018-10-06T11:00:00.000Z,50.96999
6683,244,2018-10-06T11:00:00.000Z,2018-10-06T12:00:00.000Z,50.96999
6684,244,2018-10-06T12:00:00.000Z,2018-10-06T13:00:00.000Z,49.92
6685,244,2018-10-06T13:00:00.000Z,2018-10-06T14:00:00.000Z,49.39
6686,244,2018-10-06T14:00:00.000Z,2018-10-06T15:00:00.000Z,49.39
6687,244,2018-10-06T15:00:00.000Z,2018-10-06T16:00:00.000Z,52.02
6688,244,2018-10-06T16:00:00.000Z,2018-10-06T17:00:00.000Z,60.5
6689,244,2018-10-06T17:00:00.000Z,2018-10-06T18:00:00.000Z,60.5
6690,244,2018-10-06T18:00:00.000Z,2018-10-06T19:00:00.000Z,54.5
6691,244,2018-10-06T19:00:00.000Z,2018-10-06T20:00:00.000Z,47.92
6692,244,2018-10-06T20:00:00.000Z,2018-10-06T21:00:00.000Z,47.13
6693,244,2018-10-06T21:00:00.000Z,2018-10-06T22:00:00.000Z,45.34
6694,244,2018-10-06T22:00:00.000Z,2018-10-06T23:00:00.000Z,49.7
6695,244,2018-10-06T23:00:00.000Z,2018-10-07T00:00:00.000Z,48.78999
6696,244,2018-10-07T00:00:00.000Z,2018-10-07T01:00:00.000Z,44.64999
6697,244,2018-10-07T01:00:00.000Z,2018-10-07T02:00:00.000Z,43.02
6698,244,2018-10-07T02:00:00.000Z,2018-10-07T03:00:00.000Z,42.5
6699,244,2018-10-07T03:00:00.000Z,2018-10-07T04:00:00.000Z,43.79999
6700,244,2018-10-07T04:00:00.000Z,2018-10-07T05:00:00.000Z,44.6
6701,244,2018-10-07T05:00:00.000Z,2018-10-07T06:00:00.000Z,48.0
6702,244,2018-10-07T06:00:00.000Z,2018-10-07T07:00:00.000Z,51.40999
6703,244,2018-10-07T07:00:00.000Z,2018-10-07T08:00:00.000Z,51.95
6704,244,2018-10-07T08:00:00.000Z,2018-10-07T09:00:00.000Z,53.77
6705,244,2018-10-07T09:00:00.000Z,2018-10-07T10:00:00.000Z,53.71
6706,244,2018-10-07T10:00:00.000Z,2018-10-07T11:00:00.000Z,52.77
6707,244,2018-10-07T11:00:00.000Z,2018-10-07T12:00:00.000Z,50.89999
6708,244,2018-10-07T12:00:00.000Z,2018-10-07T13:00:00.000Z,49.90999
6709,244,2018-10-07T13:00:00.000Z,2018-10-07T14:00:00.000Z,49.04999
6710,244,2018-10-07T14:00:00.000Z,2018-10-07T15:00:00.000Z,50.21
6711,244,2018-10-07T15:00:00.000Z,2018-10-07T16:00:00.000Z,52.07
6712,244,2018-10-07T16:00:00.000Z,2018-10-07T17:00:00.000Z,60.85
6713,244,2018-10-07T17:00:00.000Z,2018-10-07T18:00:00.000Z,60.85
6714,244,2018-10-07T18:00:00.000Z,2018-10-07T19:00:00.000Z,54.89999
6715,244,2018-10-07T19:00:00.000Z,2018-10-07T20:00:00.000Z,50.89
6716,244,2018-10-07T20:00:00.000Z,2018-10-07T21:00:00.000Z,48.63
6717,244,2018-10-07T21:00:00.000Z,2018-10-07T22:00:00.000Z,47.71999
6718,244,2018-10-07T22:00:00.000Z,2018-10-07T23:00:00.000Z,49.0
6719,244,2018-10-07T23:00:00.000Z,2018-10-08T00:00:00.000Z,46.89999
6720,244,2018-10-08T00:00:00.000Z,2018-10-08T01:00:00.000Z,44.59
6721,244,2018-10-08T01:00:00.000Z,2018-10-08T02:00:00.000Z,41.82
6722,244,2018-10-08T02:00:00.000Z,2018-10-08T03:00:00.000Z,41.78999
6723,244,2018-10-08T03:00:00.000Z,2018-10-08T04:00:00.000Z,44.2
6724,244,2018-10-08T04:00:00.000Z,2018-10-08T05:00:00.000Z,89.0
6725,244,2018-10-08T05:00:00.000Z,2018-10-08T06:00:00.000Z,66.0
6726,244,2018-10-08T06:00:00.000Z,2018-10-08T07:00:00.000Z,62.39999
6727,244,2018-10-08T07:00:00.000Z,2018-10-08T08:00:00.000Z,62.39999
6728,244,2018-10-08T08:00:00.000Z,2018-10-08T09:00:00.000Z,59.5
6729,244,2018-10-08T09:00:00.000Z,2018-10-08T10:00:00.000Z,54.79999
6730,244,2018-10-08T10:00:00.000Z,2018-10-08T11:00:00.000Z,66.0
6731,244,2018-10-08T11:00:00.000Z,2018-10-08T12:00:00.000Z,48.75999
6732,244,2018-10-08T12:00:00.000Z,2018-10-08T13:00:00.000Z,51.93999
6733,244,2018-10-08T13:00:00.000Z,2018-10-08T14:00:00.000Z,52.46
6734,244,2018-10-08T14:00:00.000Z,2018-10-08T15:00:00.000Z,52.46
6735,244,2018-10-08T15:00:00.000Z,2018-10-08T16:00:00.000Z,49.89999
6736,244,2018-10-08T16:00:00.000Z,2018-10-08T17:00:00.000Z,50.86999
6737,244,2018-10-08T17:00:00.000Z,2018-10-08T18:00:00.000Z,52.0
6738,244,2018-10-08T18:00:00.000Z,2018-10-08T19:00:00.000Z,48.07999
6739,244,2018-10-08T19:00:00.000Z,2018-10-08T20:00:00.000Z,47.31
6740,244,2018-10-08T20:00:00.000Z,2018-10-08T21:00:00.000Z,46.14999
6741,244,2018-10-08T21:00:00.000Z,2018-10-08T22:00:00.000Z,43.97999
6742,244,2018-10-08T22:00:00.000Z,2018-10-08T23:00:00.000Z,41.32
6743,244,2018-10-08T23:00:00.000Z,2018-10-09T00:00:00.000Z,38.64999
6744,244,2018-10-09T00:00:00.000Z,2018-10-09T01:00:00.000Z,37.03
6745,244,2018-10-09T01:00:00.000Z,2018-10-09T02:00:00.000Z,38.54999
6746,244,2018-10-09T02:00:00.000Z,2018-10-09T03:00:00.000Z,38.78999
6747,244,2018-10-09T03:00:00.000Z,2018-10-09T04:00:00.000Z,44.93
6748,244,2018-10-09T04:00:00.000Z,2018-10-09T05:00:00.000Z,48.53
6749,244,2018-10-09T05:00:00.000Z,2018-10-09T06:00:00.000Z,49.17
6750,244,2018-10-09T06:00:00.000Z,2018-10-09T07:00:00.000Z,49.67
6751,244,2018-10-09T07:00:00.000Z,2018-10-09T08:00:00.000Z,49.49
6752,244,2018-10-09T08:00:00.000Z,2018-10-09T09:00:00.000Z,49.32999
6753,244,2018-10-09T09:00:00.000Z,2018-10-09T10:00:00.000Z,49.17
6754,244,2018-10-09T10:00:00.000Z,2018-10-09T11:00:00.000Z,49.25
6755,244,2018-10-09T11:00:00.000Z,2018-10-09T12:00:00.000Z,49.09
6756,244,2018-10-09T12:00:00.000Z,2018-10-09T13:00:00.000Z,48.72999
6757,244,2018-10-09T13:00:00.000Z,2018-10-09T14:00:00.000Z,48.35999
6758,244,2018-10-09T14:00:00.000Z,2018-10-09T15:00:00.000Z,48.18
6759,244,2018-10-09T15:00:00.000Z,2018-10-09T16:00:00.000Z,47.82
6760,244,2018-10-09T16:00:00.000Z,2018-10-09T17:00:00.000Z,48.78
6761,244,2018-10-09T17:00:00.000Z,2018-10-09T18:00:00.000Z,48.92
6762,244,2018-10-09T18:00:00.000Z,2018-10-09T19:00:00.000Z,47.43999
6763,244,2018-10-09T19:00:00.000Z,2018-10-09T20:00:00.000Z,45.68
6764,244,2018-10-09T20:00:00.000Z,2018-10-09T21:00:00.000Z,43.57999
6765,244,2018-10-09T21:00:00.000Z,2018-10-09T22:00:00.000Z,41.35
6766,244,2018-10-09T22:00:00.000Z,2018-10-09T23:00:00.000Z,42.28
6767,244,2018-10-09T23:00:00.000Z,2018-10-10T00:00:00.000Z,41.39999
6768,244,2018-10-10T00:00:00.000Z,2018-10-10T01:00:00.000Z,41.35
6769,244,2018-10-10T01:00:00.000Z,2018-10-10T02:00:00.000Z,42.32999
6770,244,2018-10-10T02:00:00.000Z,2018-10-10T03:00:00.000Z,42.35
6771,244,2018-10-10T03:00:00.000Z,2018-10-10T04:00:00.000Z,45.42
6772,244,2018-10-10T04:00:00.000Z,2018-10-10T05:00:00.000Z,48.61999
6773,244,2018-10-10T05:00:00.000Z,2018-10-10T06:00:00.000Z,50.09
6774,244,2018-10-10T06:00:00.000Z,2018-10-10T07:00:00.000Z,50.84
6775,244,2018-10-10T07:00:00.000Z,2018-10-10T08:00:00.000Z,51.96999
6776,244,2018-10-10T08:00:00.000Z,2018-10-10T09:00:00.000Z,53.28
6777,244,2018-10-10T09:00:00.000Z,2018-10-10T10:00:00.000Z,53.96999
6778,244,2018-10-10T10:00:00.000Z,2018-10-10T11:00:00.000Z,55.27
6779,244,2018-10-10T11:00:00.000Z,2018-10-10T12:00:00.000Z,53.60999
6780,244,2018-10-10T12:00:00.000Z,2018-10-10T13:00:00.000Z,51.99
6781,244,2018-10-10T13:00:00.000Z,2018-10-10T14:00:00.000Z,53.81
6782,244,2018-10-10T14:00:00.000Z,2018-10-10T15:00:00.000Z,57.5
6783,244,2018-10-10T15:00:00.000Z,2018-10-10T16:00:00.000Z,59.5
6784,244,2018-10-10T16:00:00.000Z,2018-10-10T17:00:00.000Z,64.67
6785,244,2018-10-10T17:00:00.000Z,2018-10-10T18:00:00.000Z,66.0
6786,244,2018-10-10T18:00:00.000Z,2018-10-10T19:00:00.000Z,50.95
6787,244,2018-10-10T19:00:00.000Z,2018-10-10T20:00:00.000Z,48.40999
6788,244,2018-10-10T20:00:00.000Z,2018-10-10T21:00:00.000Z,46.74
6789,244,2018-10-10T21:00:00.000Z,2018-10-10T22:00:00.000Z,42.1
6790,244,2018-10-10T22:00:00.000Z,2018-10-10T23:00:00.000Z,35.00999
6791,244,2018-10-10T23:00:00.000Z,2018-10-11T00:00:00.000Z,31.71
6792,244,2018-10-11T00:00:00.000Z,2018-10-11T01:00:00.000Z,29.96999
6793,244,2018-10-11T01:00:00.000Z,2018-10-11T02:00:00.000Z,30.91
6794,244,2018-10-11T02:00:00.000Z,2018-10-11T03:00:00.000Z,34.97999
6795,244,2018-10-11T03:00:00.000Z,2018-10-11T04:00:00.000Z,44.07999
6796,244,2018-10-11T04:00:00.000Z,2018-10-11T05:00:00.000Z,98.0
6797,244,2018-10-11T05:00:00.000Z,2018-10-11T06:00:00.000Z,52.0
6798,244,2018-10-11T06:00:00.000Z,2018-10-11T07:00:00.000Z,54.89999
6799,244,2018-10-11T07:00:00.000Z,2018-10-11T08:00:00.000Z,54.93999
6800,244,2018-10-11T08:00:00.000Z,2018-10-11T09:00:00.000Z,72.0
6801,244,2018-10-11T09:00:00.000Z,2018-10-11T10:00:00.000Z,72.0
6802,244,2018-10-11T10:00:00.000Z,2018-10-11T11:00:00.000Z,68.9
